district_name,block_name,gp_name,village_name,village_code,village_latitude,village_longitude,total_hhd,TOT_P,TOT_M,TOT_F,P_SC,P_ST,P_LIT,P_ILL,TOT_WORK_P,MAINWORK_P,MARGWORK_P,total_hhd_having_piped_water_connection,total_no_of_community_toilets_constructed,availability_of_phc,availability_of_chc,distance_of_phc,distance_of_chc,total_no_of_schools_primary_sections,total_no_of_schools_middle_sections,availability_of_high_school,availability_of_ssc_school,is_village_connected_to_all_weather_road,distance_of_all_weather_road,availability_of_internal_pucca_road,availablility_hours_of_domestic_electricity,is_broadband_available,no_of_shgs_under_nrlm,total_hhd_mobilized_into_shg,total_no_of_shg_promoted,total_shg_members_engaged_in_income_generation_activities,availability_of_cottage_small_scale_units,total_hhd_engaged_cottage_small_scale_units,piped_water_pct,toilet_per_100hh,sanitation_deficit_raw,sanitation_deficit,has_health_fac,min_health_distance,health_deficit_raw,health_deficit,total_schools,schools_per_1000,education_deficit_raw,education_deficit,service_deficit_index,road_deficit_raw,road_deficit,digital_deficit_raw,digital_deficit,electricity_deficit_raw,electricity_deficit,score_piped_water,score_toilets,score_sanitation,theme_water_sanitation_score,score_phc_avail,score_chc_avail,score_health_distance,score_health_deficit,theme_health_score,score_schools_per_1000,score_high_school_avail,score_ssc_school_avail,score_education_deficit,theme_education_score,score_all_weather_connectivity,score_all_weather_distance,score_internal_pucca_road,score_road_deficit,theme_roads_score,score_electricity_hours,score_broadband,score_digital_deficit,score_electricity_deficit,theme_digital_electricity_score,shg_coverage_pct,iga_members_pct,cottage_units_coverage_pct,score_shg_coverage,score_iga_members,score_cottage_units,score_cottage_avail,theme_livelihood_score,score_service_deficit,theme_service_score,pdi_village,pdi_grade
CHAMPAWAT,CHAMPAWAT,HARIPUR NAR SINGH DANDA,Narsingh Danda,53755,29.38977,79.903265,216,833.0,442.0,391.0,827.0,0.0,584.0,249.0,288.0,77.0,211.0,150,0,2,2,5,5,1,0,1,1,1,0,3,5,2,5,0,0,0,2,0,69.44444444444444,0.0,0.3055555555555556,0.3055555555555556,1,5.0,0.6,1.0,3,3.601440576230492,0.9990996398559424,0.9990996398559424,0.7913965586234494,0.0,1.0,-1,0.0,0.0,0.0,69.44444444444444,0.0,99.69444444444444,56.379629629629626,100.0,100.0,0.0,99.0,74.75,0.0900360144057623,100.0,100.0,99.00090036014406,74.77273409363745,100.0,100.0,100.0,99.0,99.75,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.20860344137655,99.20860344137655,65.44677712837328,B
CHAMPAWAT,CHAMPAWAT,JAI GAON JAITOLI,Jaigaon Jatoli,53820,29.33585,80.087866,109,343.0,181.0,162.0,0.0,0.0,213.0,130.0,171.0,169.0,2.0,48,25,2,2,4,4,1,0,2,2,2,3,1,4,2,2,9,2,1,2,0,44.03669724770643,22.93577981651376,0.5596330275229358,0.5596330275229358,1,4.0,0.4499999999999999,0.75,5,14.57725947521866,0.9963556851311952,0.9963556851311952,0.7667966137962394,-0.36,0.3076923076923077,-1,0.0,0.25,0.25,44.03669724770643,22.935779816513765,99.44036697247707,55.47094801223242,100.0,100.0,25.0,99.25,81.0625,0.36443148688046656,100.0,100.0,99.00364431486881,74.8420189504373,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,100.0,99.75,93.6875,8.256880733944953,0.2915451895043732,0.0,8.256880733944953,0.8746355685131195,0.0,100.0,27.282879075614517,99.23320338620375,99.23320338620375,64.65539573926816,B
CHAMPAWAT,CHAMPAWAT,JAI GAON JAITOLI,Nand Kuli,53822,29.334201,80.08758,43,116.0,64.0,52.0,0.0,0.0,73.0,43.0,60.0,59.0,1.0,24,0,2,2,4,4,0,0,2,2,2,3,2,4,2,0,0,0,0,2,0,55.81395348837209,0.0,0.4418604651162791,0.4418604651162791,1,4.0,0.4499999999999999,0.75,4,34.48275862068965,0.9913793103448276,0.9913793103448276,0.729971932638332,-0.36,0.3076923076923077,-1,0.0,0.25,0.25,55.81395348837209,0.0,99.55813953488372,51.7906976744186,100.0,100.0,25.0,99.25,81.0625,0.8620689655172413,100.0,100.0,99.00862068965517,74.96767241379311,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.27002806736166,99.27002806736166,63.01329557381468,B
CHAMPAWAT,CHAMPAWAT,JAI GAON JAITOLI,Dugra,53824,29.331316,80.081837,0,30.0,19.0,11.0,0.0,0.0,23.0,7.0,12.0,12.0,0.0,0,0,2,2,3,3,0,0,2,2,2,4,2,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,3.0,0.3,0.5,4,133.33333333333334,0.9666666666666668,0.9666666666666668,0.79,-0.2799999999999999,0.4615384615384617,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,50.0,99.5,87.375,3.3333333333333335,100.0,100.0,99.03333333333333,75.59166666666667,100.0,20.0,100.0,99.53846153846153,79.88461538461539,100.0,100.0,100.0,100.0,100.0,,0.0,,,0.0,,100.0,50.0,99.21,99.21,66.5734964974328,B
CHAMPAWAT,CHAMPAWAT,JAUL,Baman Jaol,54413,29.064098,80.103384,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,2,2,5,5,1,0,2,2,1,0,2,4,2,3,12,3,9,2,0,92.5925925925926,0.0,0.074074074074074,0.074074074074074,1,5.0,0.6,1.0,5,0.0,1.0,1.0,0.7222222222222222,0.0,1.0,-1,0.0,0.25,0.25,92.5925925925926,0.0,99.92592592592592,64.17283950617285,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,44.44444444444444,,0.0,44.44444444444444,,0.0,100.0,48.14814814814815,99.27777777777777,99.27777777777777,73.7832813294864,B
CHAMPAWAT,CHAMPAWAT,JAUL,Jaul,54420,29.064192,80.103355,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0,2,2,5,5,0,0,1,1,1,0,2,4,1,5,5,5,25,2,0,88.98305084745762,0.0,0.1101694915254237,0.1101694915254237,1,5.0,0.6,1.0,2,0.0,1.0,1.0,0.733050847457627,0.0,1.0,0,1.0,0.25,0.25,88.98305084745762,0.0,99.88983050847457,62.95762711864406,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,4.237288135593221,,0.0,4.237288135593221,,0.0,100.0,34.74576271186441,99.26694915254237,99.26694915254237,69.6254130785148,B
CHAMPAWAT,CHAMPAWAT,JAUL,Shukhi Dhang,54421,29.064111,80.103413,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,2,5,5,0,0,2,2,1,0,2,4,2,1,4,1,0,2,0,62.5,0.0,0.375,0.375,1,5.0,0.6,1.0,4,0.0,1.0,1.0,0.8125,0.0,1.0,-1,0.0,0.25,0.25,62.5,0.0,99.625,54.041666666666664,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,50.0,,0.0,50.0,,0.0,100.0,50.0,99.1875,99.1875,72.15270452431523,B
CHAMPAWAT,CHAMPAWAT,JHALA KUDI,Jhala Kudi,54397,29.331526,80.08163,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0,2,2,5,5,1,0,2,2,2,2,3,4,2,5,56,0,50,2,0,100.0,0.0,0.0,0.0,1,5.0,0.6,1.0,5,0.0,1.0,1.0,0.7,-0.4399999999999999,0.1538461538461539,-1,0.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,60.0,100.0,99.84615384615384,89.96153846153845,75.0,100.0,100.0,99.75,93.6875,56.56565656565657,,0.0,56.56565656565656,,0.0,100.0,52.18855218855219,99.3,99.3,73.9731565811835,B
CHAMPAWAT,CHAMPAWAT,KAKNAI MALLI,Kuknai,54390,29.074596,80.114876,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,0,2,2,5,5,2,2,1,1,2,5,2,4,2,40,0,0,0,2,0,83.62573099415205,0.0,0.1637426900584795,0.1637426900584795,1,5.0,0.6,1.0,6,0.0,1.0,1.0,0.7491228070175439,-0.1999999999999999,0.6153846153846155,-1,0.0,0.25,0.25,83.62573099415205,0.0,99.83625730994152,61.15399610136452,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,100.0,99.75,93.6875,0.0,,0.0,0.0,,0.0,100.0,33.333333333333336,99.25087719298246,99.25087719298246,65.62402335567276,B
CHAMPAWAT,CHAMPAWAT,KAKNAI MALLI,Bungra Dungra Pipal,54393,29.074605,80.114865,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,2,2,5,5,1,0,2,2,2,5,2,4,2,0,0,0,0,2,0,73.33333333333333,0.0,0.2666666666666667,0.2666666666666667,1,5.0,0.6,1.0,5,0.0,1.0,1.0,0.78,-0.1999999999999999,0.6153846153846155,-1,0.0,0.25,0.25,73.33333333333333,0.0,99.73333333333333,57.68888888888889,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,100.0,99.75,93.6875,0.0,,0.0,0.0,,0.0,100.0,33.333333333333336,99.22,99.22,64.98913281242443,B
CHAMPAWAT,CHAMPAWAT,KALI GOOTH (PURNAGIRI),Kot Kendri,54404,29.072328,80.106153,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,2,2,5,5,1,1,2,2,2,4,3,4,2,0,0,0,0,2,0,60.0,0.0,0.4,0.4,1,5.0,0.6,1.0,6,0.0,1.0,1.0,0.82,-0.2799999999999999,0.4615384615384617,-1,0.0,0.25,0.25,60.0,0.0,99.6,53.199999999999996,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,100.0,99.75,93.6875,0.0,,0.0,0.0,,0.0,100.0,33.333333333333336,99.18,99.18,64.8175973145559,B
CHAMPAWAT,CHAMPAWAT,KALI GOOTH (PURNAGIRI),Kamayun,54407,29.072376,80.106134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,4,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,1.0,-0.2799999999999999,0.4615384615384617,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,20.0,100.0,99.53846153846153,79.88461538461539,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,100.0,99.0,99.0,72.6719109562642,B
CHAMPAWAT,CHAMPAWAT,KALI GOOTH (PURNAGIRI),Chuka,54408,29.072347,80.105844,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,2,2,4,5,1,0,2,2,2,1,2,5,2,0,0,0,0,2,0,66.66666666666666,0.0,0.3333333333333335,0.3333333333333335,1,4.0,0.4499999999999999,0.75,5,0.0,1.0,1.0,0.7000000000000002,-0.52,0.0,-1,0.0,0.0,0.0,66.66666666666666,0.0,99.66666666666667,55.444444444444436,100.0,100.0,25.0,99.25,81.0625,0.0,100.0,100.0,99.0,74.75,100.0,80.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,0.0,,0.0,0.0,,0.0,100.0,33.333333333333336,99.3,99.3,68.83594245605805,B
CHAMPAWAT,CHAMPAWAT,KALI GOOTH (PURNAGIRI),Khairi Gaon/ Kharra Gunth,54409,29.072342,80.106193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,3,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,1.0,-0.36,0.3076923076923077,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,40.0,100.0,99.6923076923077,84.92307692307692,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,100.0,99.0,99.0,73.41649989442108,B
CHAMPAWAT,CHAMPAWAT,KALI GOOTH (PURNAGIRI),Kailigunth Shri Poornagiri/ Poorangiri Mafi,54410,29.072431,80.105936,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,2,2,5,5,0,0,2,2,2,1,2,4,2,0,0,0,0,2,0,54.34782608695652,1.0869565217391304,0.4565217391304348,0.4565217391304348,1,5.0,0.6,1.0,4,0.0,1.0,1.0,0.8369565217391304,-0.52,0.0,-1,0.0,0.25,0.25,54.34782608695652,1.0869565217391304,99.54347826086956,51.65942028985507,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,80.0,100.0,100.0,95.0,75.0,100.0,100.0,99.75,93.6875,0.0,,0.0,0.0,,0.0,100.0,33.333333333333336,99.16304347826087,99.16304347826087,66.39101686910429,B
CHAMPAWAT,CHAMPAWAT,KALI GOOTH (PURNAGIRI),Sanmura Gunth,54425,29.072384,80.106183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,4,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,1.0,-0.2799999999999999,0.4615384615384617,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,20.0,100.0,99.53846153846153,79.88461538461539,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,100.0,99.0,99.0,72.6719109562642,B
CHAMPAWAT,CHAMPAWAT,KALI GOOTH (PURNAGIRI),Bageligunth Shri Poornagiri/ Kaulikulari,54426,29.072337,80.106242,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,2,5,5,0,0,2,2,2,4,3,3,2,0,0,0,0,2,0,33.33333333333333,0.0,0.6666666666666667,0.6666666666666667,1,5.0,0.6,1.0,4,0.0,1.0,1.0,0.8999999999999999,-0.2799999999999999,0.4615384615384617,-1,0.0,0.5,0.5,33.33333333333333,0.0,99.33333333333333,44.22222222222222,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,20.0,100.0,99.53846153846153,79.88461538461539,50.0,100.0,100.0,99.5,87.375,0.0,,0.0,0.0,,0.0,100.0,33.333333333333336,99.1,99.1,62.1248481016371,B
CHAMPAWAT,CHAMPAWAT,KALI GOOTH (PURNAGIRI),Taal Gunth,54427,29.072289,80.106124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,1.0,-0.1999999999999999,0.6153846153846155,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,0.0,100.0,99.38461538461539,74.84615384615384,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,100.0,99.0,99.0,71.8871010311072,B
CHAMPAWAT,CHAMPAWAT,KAPHALATA MALLA,Kanyura,53899,29.337146,80.098012,25,118.0,66.0,52.0,5.0,0.0,80.0,38.0,51.0,49.0,2.0,12,0,2,2,5,5,1,1,1,2,2,4,2,4,2,0,0,0,0,2,0,48.0,0.0,0.52,0.52,1,5.0,0.6,1.0,5,42.3728813559322,0.989406779661017,0.989406779661017,0.8528220338983051,-0.2799999999999999,0.4615384615384617,-1,0.0,0.25,0.25,48.0,0.0,99.48,49.160000000000004,100.0,100.0,0.0,99.0,74.75,1.0593220338983051,100.0,100.0,99.01059322033899,75.01747881355932,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.1471779661017,99.1471779661017,61.01150299786344,B
CHAMPAWAT,CHAMPAWAT,KAPHALATA MALLA,Pali,53906,29.336586,80.09878,3,93.0,45.0,48.0,6.0,0.0,55.0,38.0,36.0,4.0,32.0,3,0,2,2,5,5,0,0,2,2,2,4,2,3,2,0,0,0,0,2,0,100.0,0.0,0.0,0.0,1,5.0,0.6,1.0,4,43.01075268817205,0.989247311827957,0.989247311827957,0.6967741935483871,-0.2799999999999999,0.4615384615384617,-1,0.0,0.5,0.5,100.0,0.0,100.0,66.66666666666667,100.0,100.0,0.0,99.0,74.75,1.0752688172043012,100.0,100.0,99.01075268817205,75.02150537634408,100.0,20.0,100.0,99.53846153846153,79.88461538461539,50.0,100.0,100.0,99.5,87.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.30322580645161,99.30322580645161,63.44771845570174,B
CHAMPAWAT,CHAMPAWAT,KAPHALATA MALLA,Malla Kafalta,53909,29.336678,80.098687,38,200.0,100.0,100.0,54.0,0.0,111.0,89.0,93.0,59.0,34.0,15,0,2,2,5,5,1,0,2,2,2,4,2,3,2,0,0,0,0,2,0,39.47368421052632,0.0,0.6052631578947368,0.6052631578947368,1,5.0,0.6,1.0,5,25.0,0.99375,0.99375,0.8797039473684211,-0.2799999999999999,0.4615384615384617,-1,0.0,0.5,0.5,39.47368421052632,0.0,99.39473684210526,46.28947368421053,100.0,100.0,0.0,99.0,74.75,0.625,100.0,100.0,99.00625,74.9078125,100.0,20.0,100.0,99.53846153846153,79.88461538461539,50.0,100.0,100.0,99.5,87.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.12029605263157,99.12029605263157,59.690032693217915,C
CHAMPAWAT,CHAMPAWAT,KARI,Kaari,53930,29.076391,80.112326,83,339.0,135.0,204.0,76.0,0.0,212.0,127.0,152.0,144.0,8.0,50,0,2,2,5,5,1,0,2,2,2,5,2,4,2,2,0,0,0,2,0,60.24096385542169,0.0,0.3975903614457831,0.3975903614457831,1,5.0,0.6,1.0,5,14.749262536873156,0.9963126843657816,0.9963126843657816,0.8181709137434694,-0.1999999999999999,0.6153846153846155,-1,0.0,0.25,0.25,60.24096385542169,0.0,99.60240963855422,53.281124497991975,100.0,100.0,0.0,99.0,74.75,0.3687315634218289,100.0,100.0,99.00368731563422,74.84310471976401,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.18182908625653,99.18182908625653,61.14410421845486,B
CHAMPAWAT,CHAMPAWAT,KARI,Gayal,53931,29.076428,80.112558,5,14.0,7.0,7.0,0.0,0.0,6.0,8.0,9.0,9.0,0.0,4,0,2,2,5,5,0,0,2,2,2,5,2,3,2,0,0,0,0,2,0,80.0,0.0,0.1999999999999999,0.1999999999999999,1,5.0,0.6,1.0,4,285.7142857142857,0.9285714285714286,0.9285714285714286,0.7385714285714285,-0.1999999999999999,0.6153846153846155,-1,0.0,0.5,0.5,80.0,0.0,99.8,59.93333333333334,100.0,100.0,0.0,99.0,74.75,7.142857142857143,100.0,100.0,99.07142857142857,76.55357142857143,100.0,0.0,100.0,99.38461538461539,74.84615384615384,50.0,100.0,100.0,99.5,87.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.26142857142857,99.26142857142857,61.86670153417023,B
CHAMPAWAT,CHAMPAWAT,KATHNAULI,Kathnauli,53840,29.336767,80.098646,36,295.0,149.0,146.0,0.0,0.0,195.0,100.0,82.0,80.0,2.0,30,0,2,2,5,5,1,0,2,2,1,0,2,4,2,0,0,0,0,2,0,83.33333333333334,0.0,0.1666666666666665,0.1666666666666665,1,5.0,0.6,1.0,5,16.949152542372882,0.9957627118644068,0.9957627118644068,0.748728813559322,0.0,1.0,-1,0.0,0.25,0.25,83.33333333333334,0.0,99.83333333333333,61.055555555555564,100.0,100.0,0.0,99.0,74.75,0.42372881355932207,100.0,100.0,99.0042372881356,74.85699152542372,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.25127118644068,99.25127118644068,65.61712824442488,B
CHAMPAWAT,CHAMPAWAT,KATHNAULI,Giri Punaithi,53859,29.336766,80.098646,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,5,5,0,0,2,2,2,5,3,4,2,0,0,0,0,2,0,100.0,0.0,0.0,0.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,0.7,-0.1999999999999999,0.6153846153846155,-1,0.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,100.0,99.75,93.6875,0.0,,0.0,0.0,,0.0,100.0,33.333333333333336,99.3,99.3,66.57484588048266,B
CHAMPAWAT,CHAMPAWAT,KHAL KARIYA,Khark Bagar,53756,29.331572,80.081575,15,28.0,16.0,12.0,0.0,0.0,23.0,5.0,14.0,8.0,6.0,8,0,2,2,4,4,0,0,2,2,1,0,2,4,1,0,0,0,0,2,0,53.333333333333336,0.0,0.4666666666666667,0.4666666666666667,1,4.0,0.4499999999999999,0.75,4,142.85714285714286,0.9642857142857144,0.9642857142857144,0.7292857142857143,0.0,1.0,0,1.0,0.25,0.25,53.33333333333334,0.0,99.53333333333333,50.955555555555556,100.0,100.0,25.0,99.25,81.0625,3.5714285714285716,100.0,100.0,99.03571428571429,75.65178571428571,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.27071428571429,99.27071428571429,64.62007734924592,B
CHAMPAWAT,CHAMPAWAT,KHAL KARIYA,Sanya Phaliya Lagga Khunari,53757,29.331615,80.081612,0,11.0,5.0,6.0,0.0,0.0,11.0,0.0,10.0,2.0,8.0,0,0,2,2,5,5,0,0,2,2,1,0,2,5,1,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,363.6363636363636,0.9090909090909092,0.9090909090909092,0.9727272727272728,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,9.09090909090909,100.0,100.0,99.0909090909091,77.04545454545455,100.0,100.0,100.0,99.0,99.75,100.0,100.0,99.0,100.0,99.75,,0.0,,,0.0,,100.0,50.0,99.02727272727273,99.02727272727273,67.49599365516988,B
CHAMPAWAT,CHAMPAWAT,KHAL KARIYA,Sanya Neel Kariya,53758,29.331708,80.081572,25,62.0,32.0,30.0,0.0,0.0,50.0,12.0,40.0,12.0,28.0,7,0,2,2,5,5,1,0,2,2,1,0,3,4,1,1,5,0,0,2,0,28.000000000000004,0.0,0.72,0.72,1,5.0,0.6,1.0,5,80.64516129032258,0.9798387096774194,0.9798387096774194,0.9099516129032258,0.0,1.0,0,1.0,0.25,0.25,28.000000000000004,0.0,99.28,42.42666666666667,100.0,100.0,0.0,99.0,74.75,2.0161290322580645,100.0,100.0,99.02016129032258,75.25907258064515,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,20.0,0.0,0.0,20.0,0.0,0.0,100.0,30.0,99.09004838709677,99.09004838709677,63.68845643388323,B
CHAMPAWAT,CHAMPAWAT,KHAL KARIYA,Khal Kedia,53760,29.331454,80.081587,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,2,3,2,1,0,2,2,1,0,2,4,1,3,4,1,3,2,0,71.42857142857143,0.0,0.2857142857142857,0.2857142857142857,1,2.0,0.15,0.25,5,0.0,1.0,1.0,0.4857142857142857,0.0,1.0,0,1.0,0.25,0.25,71.42857142857143,0.0,99.71428571428571,57.047619047619044,100.0,100.0,75.0,99.75,93.6875,0.0,100.0,100.0,99.0,74.75,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,28.571428571428573,,0.0,28.571428571428573,,0.0,100.0,42.85714285714286,99.51428571428572,99.51428571428572,73.64862050655688,B
CHAMPAWAT,CHAMPAWAT,KHAL KARIYA,Khark,53761,29.331543,80.081566,93,168.0,87.0,81.0,0.0,0.0,146.0,22.0,96.0,29.0,67.0,93,0,2,2,5,5,0,0,2,2,1,0,2,5,1,3,15,0,5,2,0,100.0,0.0,0.0,0.0,1,5.0,0.6,1.0,4,23.809523809523807,0.9940476190476192,0.9940476190476192,0.6982142857142857,0.0,1.0,0,1.0,0.0,0.0,100.0,0.0,100.0,66.66666666666667,100.0,100.0,0.0,99.0,74.75,0.5952380952380952,100.0,100.0,99.00595238095238,74.90029761904762,100.0,100.0,100.0,99.0,99.75,100.0,100.0,99.0,100.0,99.75,16.129032258064516,2.9761904761904763,0.0,16.129032258064516,8.928571428571429,0.0,100.0,31.264400921658986,99.30178571428571,99.30178571428571,69.84680852240976,B
CHAMPAWAT,CHAMPAWAT,KHARK KARKEE,Pawet,53808,29.328072,80.094557,11,72.0,41.0,31.0,0.0,0.0,60.0,12.0,31.0,19.0,12.0,10,0,2,2,3,3,0,0,2,2,1,0,2,4,1,0,0,0,0,2,0,90.9090909090909,0.0,0.0909090909090909,0.0909090909090909,1,3.0,0.3,0.5,4,55.55555555555555,0.9861111111111112,0.9861111111111112,0.5231060606060607,0.0,1.0,0,1.0,0.25,0.25,90.9090909090909,0.0,99.9090909090909,63.6060606060606,100.0,100.0,50.0,99.5,87.375,1.3888888888888886,100.0,100.0,99.01388888888889,75.10069444444444,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.47689393939395,99.47689393939395,67.8136770812812,B
CHAMPAWAT,CHAMPAWAT,KHARK KARKEE,Khark Karki,53811,29.32802,80.094725,919,2147.0,1373.0,774.0,376.0,153.0,1735.0,412.0,1158.0,927.0,231.0,919,0,2,2,2,2,1,0,2,2,1,0,2,4,1,8,40,5,10,2,0,100.0,0.0,0.0,0.0,1,2.0,0.15,0.25,5,2.328830926874709,0.9994177922682812,0.9994177922682812,0.3998253376804843,0.0,1.0,0,1.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,75.0,99.75,93.6875,0.058220773171867725,100.0,100.0,99.00058220773172,74.7647007452259,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,4.352557127312296,0.4657661853749418,0.0,4.352557127312296,1.3972985561248252,0.0,100.0,26.43746392085928,99.60017466231952,99.60017466231952,69.74131782117927,B
